"","ID","YEARSEMESTRE","YEAR","SEMESTRE","DEP_NAC","COD_DEP_NAC","CIU_NAC","COD_CIU_NAC","LON_CIU_NAC","LAT_CIU_NAC","DEP_RES","COD_DEP_RES","CIU_RES","COD_CIU_RES","LON_CIU_RES","LAT_CIU_RES","CODS_NAC","CODN_NAC","NACIONALIDAD","EDAD_MOD","CAT_EDAD","SEXO","ESTRATO_ORIG","ESTRATO","DISCAPACIDAD","TIPO_DISC","MOD_INS","TIPO_INS","PAES","PEAMA","PAET","SNIES_SEDE","INS_SEDE_NOMBRE","PTOTAL","ADMITIDO","ADM_SEDE_NOMBRE","ADM_ANDINA_PEAMA","FACULTAD","FACULTAD_S","SNIES_PROGRA","PROGRAMA","PROGRAMA_S","AREAC_SNIES","CA_CINE","CD_CINE","AREA_CINE","TIPO_NIVEL","NIVEL","SNIES_UNIVERSIDAD","NOMBRE_UNIVERSIDAD","TITULOUNIVERSITARIO","MODALIDAD","ANNO_TERMINACION","RANGO_ANO_TERMINACION","TIPO_DOC","NOMBRE","COD_PADRE","PROGRAMA_2","ESTADO"
"3414","8884",20171,2017,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",32,"31 a 35 años","Mujeres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1103,"Manizales",4.46,"Sí","Manizales",NA,"Administración","Administración - Manizales",55133,"Gestión cultural con énfasis planeación y políticas culturales","Gestión cultural con énfasis planeación y políticas culturales - Manizales","Ciencias sociales y humanas",4,41,"Administración de empresas y derecho","Postgrado","Especialización","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Arquitectura / Presencial","Presencial",2008,"Más de 5 años de graduado",NA,NA,55133,"Gestión Cultural con Énfasis Planeación y Políticas Culturales - Especialización","Activo"
"3415","19417",20111,2011,1,"BOGOTÁ, D. C.",11,"Bogotá D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,NA,NA,"Sin información",17.59,"17 años o menos","Mujeres","Estrato 2","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",449.2624,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3416","53318",20191,2019,1,"CÓRDOBA",23,"TIERRALTA",23807,-76.0623166279,8.17224654795,"CÓRDOBA",23,"TIERRALTA",23807,-76.0623166279,8.17224654795,"COL",170,"Colombiana",16,"17 años o menos","Hombres","Estrato 1","Estrato 2 o menos","No",NA,"Especial","PAES","Victimas del conflicto armado interno en Colombia",NA,NA,1102,"Medellín",0,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3417","48932",20121,2012,1,"BOYACÁ",15,"TOCA",15814,-73.1845174634,5.56541863786,"BOYACÁ",15,"TUNJA",15001,-73.3543638186,5.53937063584,"COL",170,"Colombiana",16.8083333333333,"17 años o menos","Mujeres","Estrato 3","Estrato 3","No","No Aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",452.3211,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3418","17765",20171,2017,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17.36,"17 años o menos","Hombres","Estrato 3","Estrato 3","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",404.0622,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3419","7684",20211,2021,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",22,"21 a 25 años","Hombres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",588.6319,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3420","1926",20192,2019,2,"NORTE DE SANTANDER",54,"ÁBREGO",54003,-73.2214174328,8.08120418381,"ARAUCA",81,"SARAVENA",81736,-71.8739494778,6.95387794066,"COL",170,"Colombiana",27,"26 a 30 años","Hombres","Estrato 2","Estrato 2 o menos","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",1.95,"No",NA,NA,"Medicina","Medicina - Bogotá",48,"Medicina interna","Medicina interna - Bogotá","Ciencias de la salud",9,912,"Salud y bienestar","Postgrado","Especialidades médicas","1101","UNIVERSIDAD NACIONAL DE COLOMBIA","Medicina / Presencial","Presencial",2015,"2 a 5 años de graduado",NA,NA,48,"Medicina Interna - Especialidades médicas","Activo"
"3421","19815",20131,2013,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17.47,"17 años o menos","Hombres","Estrato 2","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",440.06,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3422","1072250459",20242,2024,2,"CÓRDOBA",23,"SAN ANDRÉS DE SOTAVENTO",23670,-75.5086994626,9.14488624683,"ANTIOQUIA",5,"GIRARDOTA",5308,-75.4436989853,6.37934992894,"COL",170,"Colombiana",19,"18 a 20 años","Hombres","Estrato 1","Estrato 2 o menos","No",NA,"Especial","PAES","Comunidades indígenas",NA,NA,1102,"Medellín",368.6974,"Sí","Medellín",NA,"Minas","Minas - Medellín",119,"Ingeniería de Petróleos","Ingeniería de Petróleos - Medellín","Ingeniería, arquitectura, urbanismo y afines",7,724,"Ingeniería, industria y construcción","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información","CC","JUAN ESTEBAN MADERA CABARCAS",119,"Ingeniería de Petróleos","Activo"
"3423","65830",20191,2019,1,"NARIÑO",52,"SAN ANDRÉS DE TUMACO",52835,-78.789400969,1.75029972282,"NARIÑO",52,"SAN ANDRÉS DE TUMACO",52835,-78.789400969,1.75029972282,"COL",170,"Colombiana",17,"17 años o menos","Hombres","Estrato 1","Estrato 2 o menos","No",NA,"Especial","PEAMA",NA,"PEAMA - Tumaco",NA,9920,"Tumaco",333.0129,"No",NA,NA,"Dirección de sede",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3424","42975",20181,2018,1,"BOYACÁ",15,"SOGAMOSO",15759,-72.923236899,5.72486205266,"BOYACÁ",15,"TUNJA",15001,-73.3543638186,5.53937063584,"COL",170,"Colombiana",17.45,"17 años o menos","Mujeres","Estrato 2","Estrato 2 o menos","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",426.2935,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3425","5043",20102,2010,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,NA,NA,"Sin información",23.47,"21 a 25 años","Hombres","Estrato 2","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,1102,"Medellín",556.6717,"Sí","Medellín",NA,"Ciencias","Ciencias - Medellín",16923,"Ingeniería Física","Ingeniería Física - Medellín","Ingeniería, arquitectura, urbanismo y afines",5,533,"Ciencias naturales, matemáticas y estadística","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,16923,"Ingeniería Física","Activo"
"3426","55207",20161,2016,1,"HUILA",41,"GARZÓN",41298,-75.6267382299,2.19565280171,"HUILA",41,"AGRADO",41013,-75.7710499139,2.26001844092,"COL",170,"Colombiana",27.77,"26 o más años","Hombres","Estrato 1","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",507.7093,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3427","59983",20171,2017,1,"NARIÑO",52,"BARBACOAS",52079,-78.1382611994,1.67357164668,"NARIÑO",52,"BARBACOAS",52079,-78.1382611994,1.67357164668,"COL",170,"Colombiana",22.31,"21 a 25 años","Hombres","Estrato 1","Estrato 2 o menos","No","No Aplica","Especial","PEAMA",NA,"PEAMA - Tumaco",NA,9920,"Tumaco",367.8016,"No",NA,NA,"Dirección de sede",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3428","2852",20121,2012,1,"ANTIOQUIA",5,"ITUANGO",5361,-75.76416656,7.17162301036,"ANTIOQUIA",5,"MEDELLÍN",5001,-75.5770556256,6.24894080956,"COL",170,"Colombiana",15.85,"17 años o menos","Hombres","Estrato 3","Estrato 3","No","No Aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",575.6638,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3429","19066",20192,2019,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17,"17 años o menos","Mujeres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",328.9812,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3430","33545",20131,2013,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",16.93,"17 años o menos","Mujeres","Estrato 2","Estrato 2 o menos","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",262.16,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3431","17489",20131,2013,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17.56,"17 años o menos","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",475.33,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3432","6985",20182,2018,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",23,"21 a 25 años","Mujeres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",288.9282,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3433","64103",20101,2010,1,"TOLIMA",73,"IBAGUÉ",73001,-75.1963501468,4.4396307255,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,NA,NA,"Sin información",16.88,"17 años o menos","Mujeres","Estrato 2","Estrato 2 o menos","No","No Aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",433.65,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3434","15104",20201,2020,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17,"17 años o menos","Mujeres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",537.3446,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3435","41769",20172,2017,2,"TOLIMA",73,"PRADO",73563,-74.927275778,3.74982800963,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",19.72,"18 a 20 años","Hombres","Estrato 2","Estrato 2 o menos","No","No Aplica","Especial","PAES","Victimas del conflicto armado interno en Colombia",NA,NA,1101,"Bogotá",476.32,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3436","16598",20082,2008,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,NA,NA,"Sin información",18.81,"18 a 20 años","Mujeres","Estrato 3","Estrato 3","No","No Aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",607.23,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3437","30349",20111,2011,1,"BOGOTÁ, D. C.",11,"Bogotá D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,NA,NA,"Sin información",17.13,"17 años o menos","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",494.944,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3438","3055",20201,2020,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",28,"26 a 30 años","Hombres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",2.88,"No",NA,NA,"Ingeniería","Ingeniería - Bogotá",106674,"Ingeniería - Ingeniería de sistemas y computación","Ingeniería - Ingeniería de sistemas y computación - Bogotá","Ingeniería, arquitectura, urbanismo y afines",6,613,"Tecnologías de la información y la comunicación (TIC)","Postgrado","Maestría","1301","UNIVERSIDAD DISTRITAL-FRANCISCO JOSE DE CALDAS","Ingeniería De Sistemas / Presencial","Presencial",2017,"2 a 5 años de graduado",NA,NA,54034,"Ingeniería - Ingeniería de Sistemas y Computación - Maestría","Activo"
"3439","8531",20141,2014,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",28.57,"26 o más años","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",477.0187,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3440","31690",20202,2020,2,"HUILA",41,"GIGANTE",41306,-75.5457294756,2.38783133576,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",21,"21 a 25 años","Hombres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",439.2308,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3441","14265",20211,2021,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",20,"18 a 20 años","Mujeres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",405.729,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3442","7087",20201,2020,1,"ATLÁNTICO",8,"BARRANQUILLA",8001,-74.8187880943,10.9796493947,"BOLÍVAR",13,"MAGANGUÉ",13430,-74.7556678557,9.24136746631,"COL",170,"Colombiana",17,"17 años o menos","Mujeres","Estrato 2","Estrato 2 o menos","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",518.7836,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3443","19339",20161,2016,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",16.85,"17 años o menos","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",371.2784,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3444","1093",20122,2012,2,"ANTIOQUIA",5,"ITUANGO",5361,-75.76416656,7.17162301036,"ANTIOQUIA",5,"COPACABANA",5212,-75.5024226761,6.35822753091,"COL",170,"Colombiana",18.1027777777778,"18 a 20 años","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,1102,"Medellín",627.2045,"Sí","Medellín",NA,"Minas","Minas - Medellín",117,"Ingeniería Civil","Ingeniería Civil - Medellín","Ingeniería, arquitectura, urbanismo y afines",7,732,"Ingeniería, industria y construcción","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,117,"Ingeniería Civil","Activo"
"3445","22798",20211,2021,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17,"17 años o menos","Hombres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",462.2287,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3446","28880",20162,2016,2,"CUNDINAMARCA",25,"FACATATIVÁ",25269,-74.3510146905,4.81224201458,"ATLÁNTICO",8,"BARRANQUILLA",8001,-74.8187880943,NA,"COL",170,"Colombiana",24.24,"21 a 25 años","Mujeres","Estrato 2","Estrato 2 o menos","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",515.204,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3447","25333",20182,2018,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"CUNDINAMARCA",25,"SOACHA",25754,-74.1949015405,4.58639001648,"COL",170,"Colombiana",17,"17 años o menos","Mujeres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",603.5677,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3448","14766",20201,2020,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",18,"18 a 20 años","Mujeres","Estrato 2","Estrato 2 o menos","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",458.9692,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3449","13387",20172,2017,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",21,"25 años o menos","Hombres","Estrato 4","Estrato 4 o más","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",3.27,"No",NA,NA,"Ingeniería","Ingeniería - Bogotá",52738,"Ingeniería mecánica","Ingeniería mecánica - Bogotá","Ingeniería, arquitectura, urbanismo y afines",7,71,"Ingeniería, industria y construcción","Postgrado","Maestría","1813","UNIVERSIDAD DE LOS ANDES","Ingeniería Mecánica / Presencial","Presencial",2017,"Recien graduado",NA,NA,52738,"Ingeniería Mecánica - Maestría","Activo"
"3450","71794",20121,2012,1,"VALLE DEL CAUCA",76,"SEVILLA",76736,-75.9311573268,4.26719134689,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",16.4583333333333,"17 años o menos","Mujeres","Estrato 5","Estrato 4 o más","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",929.6254,"Sí","Bogotá",NA,"Ciencias","Ciencias - Bogotá",34,"Geología","Geología - Bogotá","Matemáticas y ciencias naturales",5,532,"Ciencias naturales, matemáticas y estadística","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,34,"Geología","Activo"
"3451","9838",20162,2016,2,"ANTIOQUIA",5,"MEDELLÍN",5001,-75.5770556256,6.24894080956,"ANTIOQUIA",5,"MEDELLÍN",5001,-75.5770556256,6.24894080956,"COL",170,"Colombiana",26,"26 a 30 años","Mujeres","Estrato 2","Estrato 2 o menos","No",NA,"Regular","Regular",NA,NA,NA,1102,"Medellín",3.8,"Sí","Medellín",NA,"Minas","Minas - Medellín",19867,"Medio ambiente y desarrollo","Medio ambiente y desarrollo - Medellín","Ciencias sociales y humanas",5,52,"Ciencias naturales, matemáticas y estadística","Postgrado","Maestría","1102","UNIVERSIDAD NACIONAL DE COLOMBIA","Ingeniería Química / Presencial","Presencial",2015,"Recien graduado",NA,NA,19867,"Medio Ambiente y Desarrollo - Maestría","Activo"
"3452","23630",20142,2014,2,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"META",50,"VILLAVICENCIO",50001,-73.626877897,4.12295758045,"COL",170,"Colombiana",18.01,"18 a 20 años","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",446.501,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3453","30114",20172,2017,2,"CASANARE",85,"VILLANUEVA",85440,-72.9290192773,4.6098209635,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17.08,"17 años o menos","Hombres","Estrato 2","Estrato 2 o menos","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",365.23,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3454","2093",20101,2010,1,"HUILA",41,"AIPE",41016,-75.2411436021,3.22356323875,"TOLIMA",73,"IBAGUÉ",73001,-75.1963501468,4.4396307255,"COL",170,"Colombiana",27,"26 a 30 años","Mujeres","Estrato 3","Estrato 3","No",NA,"Regular","Regular",NA,NA,NA,1101,"Bogotá",1.51,"No",NA,NA,"Medicina","Medicina - Bogotá",55,"Pediatría","Pediatría - Bogotá","Ciencias de la salud",9,912,"Salud y bienestar","Postgrado","Especialidades médicas","1207","UNIVERSIDAD DEL TOLIMA","Medicina - Diurno","Sin información",2005,"2 a 5 años de graduado",NA,NA,55,"Pediatría - Especialidades médicas","Activo"
"3455","4403",20111,2011,1,"ANTIOQUIA",5,"Medellín",5001,-75.5770556256,6.24894080956,"ANTIOQUIA",5,"MEDELLÍN",5001,-75.5770556256,6.24894080956,NA,NA,"Sin información",18,"18 a 20 años","Hombres","Estrato 3","Estrato 3","No","No aplica","Regular","Regular",NA,NA,NA,NA,"Universidad",474.062,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
"3456","29650",20181,2018,1,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"BOGOTÁ, D. C.",11,"BOGOTÁ, D.C.",11001,-74.1139187163,4.62457504964,"COL",170,"Colombiana",17.22,"17 años o menos","Mujeres","Estrato 3","Estrato 3","No","No Aplica","Regular","Regular",NA,NA,NA,1101,"Bogotá",522.7383,"No",NA,NA,"Sin información",NA,NA,NA,NA,"Sin información",NA,NA,"Sin información","Pregrado","Pregrado",NA,NA,NA,"Sin información",NA,"Sin información",NA,NA,NA,NA,NA
